recommendation_id,customer_id,score_id,recommended_product_id,recommended_action,recommended_channel,recommended_timing,message_angle,expected_conversion,priority,suppression_flag,recommendation_timestamp,status,priority_rank
REC000061667,CUS00020556,SC000082223,P007,NURTURE,EMAIL,Trong 2 tuần tới,"Cộng thêm lãi suất khi gửi online, tối ưu dòng tiền nhàn rỗi sắp đáo hạn.",0.4777,Do not prioritize,False,2026-08-31 18:00:00,NEW,2
REC000061668,CUS00020556,SC000082224,P009,NURTURE,EMAIL,Nurture 30 ngày,"Danh mục đầu tư cân bằng, miễn phí phí quản lý 6 tháng đầu.",0.4548,Do not prioritize,False,2026-08-31 18:00:00,NEW,3
REC000061669,CUS00020557,SC000082225,P001,NURTURE,EMAIL,Trong tuần này,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.1229,Do not prioritize,False,2026-08-31 18:00:00,NEW,1
REC000061670,CUS00020557,SC000082227,P007,NURTURE,EMAIL,Trong 2 tuần tới,"Cộng thêm lãi suất khi gửi online, tối ưu dòng tiền nhàn rỗi sắp đáo hạn.",0.1897,Do not prioritize,False,2026-08-31 18:00:00,NEW,2
REC000061671,CUS00020557,SC000082228,P009,NURTURE,EMAIL,Nurture 30 ngày,"Danh mục đầu tư cân bằng, miễn phí phí quản lý 6 tháng đầu.",0.0998,Do not prioritize,False,2026-08-31 18:00:00,NEW,3
REC000061672,CUS00020558,SC000082231,P007,NURTURE,EMAIL,Trong tuần này,"Cộng thêm lãi suất khi gửi online, tối ưu dòng tiền nhàn rỗi sắp đáo hạn.",0.543,Do not prioritize,False,2026-08-31 18:00:00,NEW,1
REC000061673,CUS00020558,SC000082229,P001,NURTURE,EMAIL,Trong 2 tuần tới,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.4077,Do not prioritize,False,2026-08-31 18:00:00,NEW,2
REC000061674,CUS00020558,SC000082230,P004,NURTURE,EMAIL,Nurture 30 ngày,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.3599,Do not prioritize,False,2026-08-31 18:00:00,NEW,3
REC000061675,CUS00020559,SC000082233,P001,NURTURE,EMAIL,Trong tuần này,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.4118,Do not prioritize,False,2026-08-31 18:00:00,NEW,1
REC000061676,CUS00020559,SC000082235,P007,NURTURE,EMAIL,Trong 2 tuần tới,"Cộng thêm lãi suất khi gửi online, tối ưu dòng tiền nhàn rỗi sắp đáo hạn.",0.4295,Do not prioritize,False,2026-08-31 18:00:00,NEW,2
REC000061677,CUS00020559,SC000082236,P009,NURTURE,EMAIL,Nurture 30 ngày,"Danh mục đầu tư cân bằng, miễn phí phí quản lý 6 tháng đầu.",0.4066,Do not prioritize,False,2026-08-31 18:00:00,NEW,3
REC000061678,CUS00020560,SC000082239,P007,NO_CONTACT,NONE,Trong tuần này,"Cộng thêm lãi suất khi gửi online, tối ưu dòng tiền nhàn rỗi sắp đáo hạn.",0.4765,Do not prioritize,True,2026-08-31 18:00:00,BLOCKED,1
REC000061679,CUS00020560,SC000082238,P004,NO_CONTACT,NONE,Trong 2 tuần tới,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.3823,Do not prioritize,True,2026-08-31 18:00:00,BLOCKED,2
REC000061680,CUS00020560,SC000082240,P009,NO_CONTACT,NONE,Nurture 30 ngày,"Danh mục đầu tư cân bằng, miễn phí phí quản lý 6 tháng đầu.",0.2426,Do not prioritize,True,2026-08-31 18:00:00,BLOCKED,3
REC000061681,CUS00020561,SC000082241,P001,NO_CONTACT,NONE,Trong tuần này,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.3494,Do not prioritize,True,2026-08-31 18:00:00,BLOCKED,1
REC000061682,CUS00020561,SC000082244,P009,NO_CONTACT,NONE,Trong 2 tuần tới,"Danh mục đầu tư cân bằng, miễn phí phí quản lý 6 tháng đầu.",0.3591,Do not prioritize,True,2026-08-31 18:00:00,BLOCKED,2
REC000061683,CUS00020561,SC000082243,P007,NO_CONTACT,NONE,Nurture 30 ngày,"Cộng thêm lãi suất khi gửi online, tối ưu dòng tiền nhàn rỗi sắp đáo hạn.",0.168,Do not prioritize,True,2026-08-31 18:00:00,BLOCKED,3
REC000061684,CUS00020562,SC000082245,P001,RM_CALL,RM_CALL,Trong tuần này,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.5871,Low,False,2026-08-31 18:00:00,RM_APPROVAL,1
REC000061685,CUS00020562,SC000082247,P007,RM_ASSISTED_MESSAGE,RM_CALL,Trong 2 tuần tới,"Cộng thêm lãi suất khi gửi online, tối ưu dòng tiền nhàn rỗi sắp đáo hạn.",0.5185,Low,False,2026-08-31 18:00:00,RM_APPROVAL,2
REC000061686,CUS00020562,SC000082248,P009,RM_ASSISTED_MESSAGE,RM_CALL,Nurture 30 ngày,"Danh mục đầu tư cân bằng, miễn phí phí quản lý 6 tháng đầu.",0.5137,Low,False,2026-08-31 18:00:00,RM_APPROVAL,3
REC000061687,CUS00020563,SC000082249,P001,NO_CONTACT,NONE,Trong tuần này,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.4885,Do not prioritize,True,2026-08-31 18:00:00,BLOCKED,1
REC000061688,CUS00020563,SC000082251,P007,NO_CONTACT,NONE,Trong 2 tuần tới,"Cộng thêm lãi suất khi gửi online, tối ưu dòng tiền nhàn rỗi sắp đáo hạn.",0.4664,Do not prioritize,True,2026-08-31 18:00:00,BLOCKED,2
REC000061689,CUS00020563,SC000082250,P004,NO_CONTACT,NONE,Nurture 30 ngày,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.3718,Do not prioritize,True,2026-08-31 18:00:00,BLOCKED,3
REC000061690,CUS00020564,SC000082253,P001,NURTURE,EMAIL,Trong tuần này,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.2424,Do not prioritize,False,2026-08-31 18:00:00,NEW,1
REC000061691,CUS00020564,SC000082255,P007,NURTURE,EMAIL,Trong 2 tuần tới,"Cộng thêm lãi suất khi gửi online, tối ưu dòng tiền nhàn rỗi sắp đáo hạn.",0.2203,Do not prioritize,False,2026-08-31 18:00:00,NEW,2
REC000061692,CUS00020564,SC000082254,P004,NURTURE,EMAIL,Nurture 30 ngày,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.2035,Do not prioritize,False,2026-08-31 18:00:00,NEW,3
REC000061693,CUS00020565,SC000082257,P001,RM_CALL,RM_CALL,Trong tuần này,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.5667,Low,False,2026-08-31 18:00:00,RM_APPROVAL,1
REC000061694,CUS00020565,SC000082259,P007,RM_ASSISTED_MESSAGE,RM_CALL,Trong 2 tuần tới,"Cộng thêm lãi suất khi gửi online, tối ưu dòng tiền nhàn rỗi sắp đáo hạn.",0.6102,Low,False,2026-08-31 18:00:00,RM_APPROVAL,2
REC000061695,CUS00020565,SC000082258,P004,RM_ASSISTED_MESSAGE,RM_CALL,Nurture 30 ngày,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.5734,Low,False,2026-08-31 18:00:00,RM_APPROVAL,3
REC000061696,CUS00020566,SC000082261,P001,RM_CALL,RM_CALL,Trong tuần này,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.7482,Medium,False,2026-08-31 18:00:00,RM_APPROVAL,1
REC000061697,CUS00020566,SC000082262,P004,RM_ASSISTED_MESSAGE,RM_CALL,Trong 2 tuần tới,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.5485,Low,False,2026-08-31 18:00:00,RM_APPROVAL,2
REC000061698,CUS00020566,SC000082264,P009,RM_ASSISTED_MESSAGE,RM_CALL,Nurture 30 ngày,"Danh mục đầu tư cân bằng, miễn phí phí quản lý 6 tháng đầu.",0.5686,Low,False,2026-08-31 18:00:00,RM_APPROVAL,3
REC000061699,CUS00020567,SC000082266,P004,NO_CONTACT,NONE,Trong tuần này,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.1889,Do not prioritize,True,2026-08-31 18:00:00,BLOCKED,1
REC000061700,CUS00020567,SC000082265,P001,NO_CONTACT,NONE,Trong 2 tuần tới,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.1272,Do not prioritize,True,2026-08-31 18:00:00,BLOCKED,2
REC000061701,CUS00020567,SC000082268,P009,NO_CONTACT,NONE,Nurture 30 ngày,"Danh mục đầu tư cân bằng, miễn phí phí quản lý 6 tháng đầu.",0.1189,Do not prioritize,True,2026-08-31 18:00:00,BLOCKED,3
REC000061702,CUS00020568,SC000082272,P009,NURTURE,EMAIL,Trong tuần này,"Danh mục đầu tư cân bằng, miễn phí phí quản lý 6 tháng đầu.",0.1704,Do not prioritize,False,2026-08-31 18:00:00,NEW,1
REC000061703,CUS00020568,SC000082271,P007,NURTURE,EMAIL,Trong 2 tuần tới,"Cộng thêm lãi suất khi gửi online, tối ưu dòng tiền nhàn rỗi sắp đáo hạn.",0.1387,Do not prioritize,False,2026-08-31 18:00:00,NEW,2
REC000061704,CUS00020568,SC000082270,P004,NURTURE,EMAIL,Nurture 30 ngày,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.098,Do not prioritize,False,2026-08-31 18:00:00,NEW,3
REC000061705,CUS00020569,SC000082274,P004,NURTURE,EMAIL,Trong tuần này,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.3071,Do not prioritize,False,2026-08-31 18:00:00,NEW,1
REC000061706,CUS00020569,SC000082273,P001,NURTURE,EMAIL,Trong 2 tuần tới,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.214,Do not prioritize,False,2026-08-31 18:00:00,NEW,2
REC000061707,CUS00020569,SC000082275,P007,NURTURE,EMAIL,Nurture 30 ngày,"Cộng thêm lãi suất khi gửi online, tối ưu dòng tiền nhàn rỗi sắp đáo hạn.",0.1718,Do not prioritize,False,2026-08-31 18:00:00,NEW,3
REC000061708,CUS00020570,SC000082277,P001,RM_CALL,RM_CALL,Trong tuần này,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.7084,Medium,False,2026-08-31 18:00:00,RM_APPROVAL,1
REC000061709,CUS00020570,SC000082280,P009,RM_ASSISTED_MESSAGE,RM_CALL,Trong 2 tuần tới,"Danh mục đầu tư cân bằng, miễn phí phí quản lý 6 tháng đầu.",0.7521,Medium,False,2026-08-31 18:00:00,RM_APPROVAL,2
REC000061710,CUS00020570,SC000082278,P004,RM_ASSISTED_MESSAGE,RM_CALL,Nurture 30 ngày,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.5192,Low,False,2026-08-31 18:00:00,RM_APPROVAL,3
REC000061711,CUS00020571,SC000082282,P004,NURTURE,EMAIL,Trong tuần này,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.6611,Medium,False,2026-08-31 18:00:00,NEW,1
REC000061712,CUS00020571,SC000082283,P007,NURTURE,EMAIL,Trong 2 tuần tới,"Cộng thêm lãi suất khi gửi online, tối ưu dòng tiền nhàn rỗi sắp đáo hạn.",0.3979,Low,False,2026-08-31 18:00:00,NEW,2
REC000061713,CUS00020571,SC000082284,P009,NURTURE,EMAIL,Nurture 30 ngày,"Danh mục đầu tư cân bằng, miễn phí phí quản lý 6 tháng đầu.",0.3774,Low,False,2026-08-31 18:00:00,NEW,3
REC000061714,CUS00020572,SC000082287,P007,NURTURE,EMAIL,Trong tuần này,"Cộng thêm lãi suất khi gửi online, tối ưu dòng tiền nhàn rỗi sắp đáo hạn.",0.625,Do not prioritize,False,2026-08-31 18:00:00,NEW,1
REC000061715,CUS00020572,SC000082286,P004,NURTURE,EMAIL,Trong 2 tuần tới,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.3911,Do not prioritize,False,2026-08-31 18:00:00,NEW,2
REC000061716,CUS00020572,SC000082285,P001,NURTURE,EMAIL,Nurture 30 ngày,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.3483,Do not prioritize,False,2026-08-31 18:00:00,NEW,3
REC000061717,CUS00020573,SC000082291,P007,RM_CALL,RM_CALL,Trong tuần này,"Cộng thêm lãi suất khi gửi online, tối ưu dòng tiền nhàn rỗi sắp đáo hạn.",0.5296,Low,False,2026-08-31 18:00:00,RM_APPROVAL,1
REC000061718,CUS00020573,SC000082289,P001,RM_ASSISTED_MESSAGE,RM_CALL,Trong 2 tuần tới,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.5211,Low,False,2026-08-31 18:00:00,RM_APPROVAL,2
REC000061719,CUS00020573,SC000082290,P004,RM_ASSISTED_MESSAGE,RM_CALL,Nurture 30 ngày,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.3685,Do not prioritize,False,2026-08-31 18:00:00,RM_APPROVAL,3
REC000061720,CUS00020574,SC000082296,P009,NURTURE,EMAIL,Trong tuần này,"Danh mục đầu tư cân bằng, miễn phí phí quản lý 6 tháng đầu.",0.7176,Medium,False,2026-08-31 18:00:00,NEW,1
REC000061721,CUS00020574,SC000082294,P004,NURTURE,EMAIL,Trong 2 tuần tới,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.5518,Low,False,2026-08-31 18:00:00,NEW,2
REC000061722,CUS00020574,SC000082293,P001,NURTURE,EMAIL,Nurture 30 ngày,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.5338,Low,False,2026-08-31 18:00:00,NEW,3
REC000061723,CUS00020575,SC000082300,P009,NO_CONTACT,NONE,Trong tuần này,"Danh mục đầu tư cân bằng, miễn phí phí quản lý 6 tháng đầu.",0.2671,Do not prioritize,True,2026-08-31 18:00:00,BLOCKED,1
REC000061724,CUS00020575,SC000082299,P007,NO_CONTACT,NONE,Trong 2 tuần tới,"Cộng thêm lãi suất khi gửi online, tối ưu dòng tiền nhàn rỗi sắp đáo hạn.",0.2151,Do not prioritize,True,2026-08-31 18:00:00,BLOCKED,2
REC000061725,CUS00020575,SC000082298,P004,NO_CONTACT,NONE,Nurture 30 ngày,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.213,Do not prioritize,True,2026-08-31 18:00:00,BLOCKED,3
REC000061726,CUS00020576,SC000082301,P001,RM_CALL,RM_CALL,Trong tuần này,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.4661,Low,False,2026-08-31 18:00:00,RM_APPROVAL,1
REC000061727,CUS00020576,SC000082303,P007,RM_ASSISTED_MESSAGE,RM_CALL,Trong 2 tuần tới,"Cộng thêm lãi suất khi gửi online, tối ưu dòng tiền nhàn rỗi sắp đáo hạn.",0.4754,Low,False,2026-08-31 18:00:00,RM_APPROVAL,2
REC000061728,CUS00020576,SC000082304,P009,RM_ASSISTED_MESSAGE,RM_CALL,Nurture 30 ngày,"Danh mục đầu tư cân bằng, miễn phí phí quản lý 6 tháng đầu.",0.4195,Low,False,2026-08-31 18:00:00,RM_APPROVAL,3
REC000061729,CUS00020577,SC000082307,P007,NURTURE,EMAIL,Trong tuần này,"Cộng thêm lãi suất khi gửi online, tối ưu dòng tiền nhàn rỗi sắp đáo hạn.",0.3237,Do not prioritize,False,2026-08-31 18:00:00,NEW,1
REC000061730,CUS00020577,SC000082308,P009,NURTURE,EMAIL,Trong 2 tuần tới,"Danh mục đầu tư cân bằng, miễn phí phí quản lý 6 tháng đầu.",0.3104,Do not prioritize,False,2026-08-31 18:00:00,NEW,2
REC000061731,CUS00020577,SC000082305,P001,NURTURE,EMAIL,Nurture 30 ngày,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.3441,Do not prioritize,False,2026-08-31 18:00:00,NEW,3
REC000061732,CUS00020578,SC000082310,P004,NURTURE,EMAIL,Trong tuần này,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.4383,Do not prioritize,False,2026-08-31 18:00:00,NEW,1
REC000061733,CUS00020578,SC000082309,P001,NURTURE,EMAIL,Trong 2 tuần tới,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.3396,Do not prioritize,False,2026-08-31 18:00:00,NEW,2
REC000061734,CUS00020578,SC000082311,P007,NURTURE,EMAIL,Nurture 30 ngày,"Cộng thêm lãi suất khi gửi online, tối ưu dòng tiền nhàn rỗi sắp đáo hạn.",0.3543,Do not prioritize,False,2026-08-31 18:00:00,NEW,3
REC000061735,CUS00020579,SC000082316,P009,NURTURE,EMAIL,Trong tuần này,"Danh mục đầu tư cân bằng, miễn phí phí quản lý 6 tháng đầu.",0.5043,Do not prioritize,False,2026-08-31 18:00:00,NEW,1
REC000061736,CUS00020579,SC000082315,P007,NURTURE,EMAIL,Trong 2 tuần tới,"Cộng thêm lãi suất khi gửi online, tối ưu dòng tiền nhàn rỗi sắp đáo hạn.",0.2724,Do not prioritize,False,2026-08-31 18:00:00,NEW,2
REC000061737,CUS00020579,SC000082313,P001,NURTURE,EMAIL,Nurture 30 ngày,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.3076,Do not prioritize,False,2026-08-31 18:00:00,NEW,3
REC000061738,CUS00020580,SC000082317,P001,RM_CALL,RM_CALL,Trong tuần này,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.7234,Medium,False,2026-08-31 18:00:00,RM_APPROVAL,1
REC000061739,CUS00020580,SC000082319,P007,RM_ASSISTED_MESSAGE,RM_CALL,Trong 2 tuần tới,"Cộng thêm lãi suất khi gửi online, tối ưu dòng tiền nhàn rỗi sắp đáo hạn.",0.6062,Medium,False,2026-08-31 18:00:00,RM_APPROVAL,2
REC000061740,CUS00020580,SC000082318,P004,RM_ASSISTED_MESSAGE,RM_CALL,Nurture 30 ngày,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.4622,Low,False,2026-08-31 18:00:00,RM_APPROVAL,3
REC000061741,CUS00020581,SC000082323,P007,NURTURE,EMAIL,Trong tuần này,"Cộng thêm lãi suất khi gửi online, tối ưu dòng tiền nhàn rỗi sắp đáo hạn.",0.4726,Do not prioritize,False,2026-08-31 18:00:00,NEW,1
REC000061742,CUS00020581,SC000082321,P001,NURTURE,EMAIL,Trong 2 tuần tới,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.4073,Do not prioritize,False,2026-08-31 18:00:00,NEW,2
REC000061743,CUS00020581,SC000082324,P009,NURTURE,EMAIL,Nurture 30 ngày,"Danh mục đầu tư cân bằng, miễn phí phí quản lý 6 tháng đầu.",0.3559,Do not prioritize,False,2026-08-31 18:00:00,NEW,3
REC000061744,CUS00020582,SC000082325,P001,NURTURE,EMAIL,Trong tuần này,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.5681,Do not prioritize,False,2026-08-31 18:00:00,NEW,1
REC000061745,CUS00020582,SC000082327,P007,NURTURE,EMAIL,Trong 2 tuần tới,"Cộng thêm lãi suất khi gửi online, tối ưu dòng tiền nhàn rỗi sắp đáo hạn.",0.4575,Do not prioritize,False,2026-08-31 18:00:00,NEW,2
REC000061746,CUS00020582,SC000082326,P004,NURTURE,EMAIL,Nurture 30 ngày,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.3702,Do not prioritize,False,2026-08-31 18:00:00,NEW,3
REC000061747,CUS00020583,SC000082329,P001,NURTURE,EMAIL,Trong tuần này,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.6185,Medium,False,2026-08-31 18:00:00,NEW,1
REC000061748,CUS00020583,SC000082331,P007,NURTURE,EMAIL,Trong 2 tuần tới,"Cộng thêm lãi suất khi gửi online, tối ưu dòng tiền nhàn rỗi sắp đáo hạn.",0.5637,Low,False,2026-08-31 18:00:00,NEW,2
REC000061749,CUS00020583,SC000082332,P009,NURTURE,EMAIL,Nurture 30 ngày,"Danh mục đầu tư cân bằng, miễn phí phí quản lý 6 tháng đầu.",0.563,Low,False,2026-08-31 18:00:00,NEW,3
REC000061750,CUS00020584,SC000082336,P009,RM_CALL,RM_CALL,Trong tuần này,"Danh mục đầu tư cân bằng, miễn phí phí quản lý 6 tháng đầu.",0.6376,Low,False,2026-08-31 18:00:00,RM_APPROVAL,1
REC000061751,CUS00020584,SC000082334,P004,RM_ASSISTED_MESSAGE,RM_CALL,Trong 2 tuần tới,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.5588,Low,False,2026-08-31 18:00:00,RM_APPROVAL,2
REC000061752,CUS00020584,SC000082333,P001,RM_ASSISTED_MESSAGE,RM_CALL,Nurture 30 ngày,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.5338,Low,False,2026-08-31 18:00:00,RM_APPROVAL,3
REC000061753,CUS00020585,SC000082338,P004,NURTURE,EMAIL,Trong tuần này,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.5784,Low,False,2026-08-31 18:00:00,NEW,1
REC000061754,CUS00020585,SC000082337,P001,NURTURE,EMAIL,Trong 2 tuần tới,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.4071,Do not prioritize,False,2026-08-31 18:00:00,NEW,2
REC000061755,CUS00020585,SC000082339,P007,NURTURE,EMAIL,Nurture 30 ngày,"Cộng thêm lãi suất khi gửi online, tối ưu dòng tiền nhàn rỗi sắp đáo hạn.",0.1806,Do not prioritize,False,2026-08-31 18:00:00,NEW,3
REC000061756,CUS00020586,SC000082341,P001,RM_CALL,RM_CALL,Trong tuần này,"Cashback + ưu đãi du lịch, phù hợp mức chi tiêu cao và thu nhập ổn định.",0.6451,Medium,False,2026-08-31 18:00:00,RM_APPROVAL,1
REC000061757,CUS00020586,SC000082342,P004,RM_ASSISTED_MESSAGE,RM_CALL,Trong 2 tuần tới,"Lãi suất cố định ưu đãi, duyệt nhanh, giải ngân trong ngày.",0.4604,Low,False,2026-08-31 18:00:00,RM_APPROVAL,2
